time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-03-25T20:24:26.629Z,14.0169,120.8088,142.6,4.2,mb,,199,14.288,0.48,us,us6000dy75,2021-06-02T15:23:36.040Z,"5 km E of Bolboc, Philippines",earthquake,13.3,15.5,0.115,21,reviewed,us,us
2021-03-20T05:56:30.796Z,14.0859,120.71,110.16,4.2,mb,,151,8.692,0.53,us,us6000dws9,2021-06-02T15:23:03.040Z,"1 km WNW of Tumalim, Philippines",earthquake,15.9,12.4,0.176,9,reviewed,us,us
2021-03-15T11:20:10.792Z,15.139,120.0966,54.07,4.6,mb,,63,7.694,0.46,us,us7000djgy,2021-05-26T22:07:34.040Z,"4 km NE of Maloma, Philippines",earthquake,8.8,7.6,0.064,73,reviewed,us,us
2021-03-11T13:27:06.308Z,15.6142,119.4235,10,4.9,mb,,113,7.334,0.47,us,us7000di4g,2021-05-21T19:49:30.040Z,"50 km WSW of Bolitoc, Philippines",earthquake,6.9,1.7,0.075,55,reviewed,us,us
2021-03-11T07:24:36.994Z,15.609,119.4352,10,5,mww,,86,7.337,0.52,us,us7000di2e,2021-05-21T19:49:24.040Z,"49 km WSW of Bolitoc, Philippines",earthquake,7.5,1.8,0.063,24,reviewed,us,us
2021-03-08T16:30:51.099Z,16.0236,119.9405,35,4.4,mb,,136,6.843,0.57,us,us7000dk8d,2021-05-21T19:52:24.040Z,"5 km S of Mabini, Philippines",earthquake,11.4,2,0.13,17,reviewed,us,us
2021-02-25T02:55:30.556Z,15.99,119.5896,10,5,mb,,107,6.935,0.83,us,us7000ddh3,2021-05-04T14:17:07.040Z,"19 km W of Ilioilio, Philippines",earthquake,10,1.8,0.083,46,reviewed,us,us
2021-02-18T06:31:30.385Z,13.4506,120.4296,68.49,4.2,mb,,139,8.438,0.43,us,us6000dkpb,2021-04-23T21:04:54.040Z,"0 km W of Harrison, Philippines",earthquake,13.8,11.2,0.141,14,reviewed,us,us
2021-02-18T06:23:22.322Z,13.6648,119.7175,10,4.4,mb,,119,8.321,0.51,us,us6000dkpa,2021-04-23T21:04:54.040Z,"43 km SW of Cabra, Philippines",earthquake,10.2,1.9,0.178,9,reviewed,us,us
2021-02-18T05:59:00.725Z,13.5014,120.4868,59.97,4.4,mb,,121,8.5,0.42,us,us6000dkp9,2021-04-23T21:04:53.040Z,"8 km NE of Harrison, Philippines",earthquake,12.5,7.9,0.12,20,reviewed,us,us
2021-02-11T13:35:02.728Z,13.5954,120.8395,149.45,4.8,mb,,113,8.677,0.86,us,us6000dgnn,2021-04-22T21:53:30.040Z,"8 km SSW of Tingloy, Philippines",earthquake,10.1,7.8,0.069,64,reviewed,us,us
2021-02-03T03:36:05.281Z,13.752,120.8608,107.41,4.4,mb,,110,0.355,0.57,us,us6000dg91,2021-04-16T19:04:03.040Z,"4 km W of Solo, Philippines",earthquake,11.1,1.9,0.107,25,reviewed,us,us
2021-02-01T14:08:11.201Z,13.0728,120.3517,10,4.4,mb,,194,1.17,0.52,us,us6000dfvy,2021-04-16T19:03:50.040Z,"29 km SW of Tayaman, Philippines",earthquake,7.7,2,0.219,7,reviewed,us,us
2021-01-30T18:15:34.214Z,13.4748,119.2556,10,4,mb,,145,9.859,0.54,us,us6000desf,2021-04-16T19:03:41.040Z,"97 km WSW of Cabra, Philippines",earthquake,12.9,1.9,0.196,8,reviewed,us,us
2021-01-29T05:12:23.257Z,13.4978,120.5059,43.3,5,mb,,58,9.285,0.76,us,us6000dctk,2021-04-16T19:02:11.040Z,"9 km NE of Harrison, Philippines",earthquake,9.5,7.9,0.084,45,reviewed,us,us
2021-01-29T05:08:14.209Z,13.5184,120.4817,54.49,4.8,mb,,109,9.266,0.64,us,us6000depv,2021-04-16T19:03:33.040Z,"9 km NE of Harrison, Philippines",earthquake,11.2,8.8,0.109,26,reviewed,us,us
2021-01-27T20:48:46.902Z,13.878,120.8167,116.91,4.1,mb,,128,0.251,0.68,us,us6000def5,2021-04-13T17:05:59.040Z,"5 km SW of Sinisian, Philippines",earthquake,14.9,4.3,0.14,14,reviewed,us,us
2021-01-25T19:39:47.617Z,13.8793,120.6672,90.63,4.6,mb,,126,8.899,0.64,us,us7000d388,2021-04-13T17:04:32.040Z,"2 km E of Lucsuhin, Philippines",earthquake,10.7,8.3,0.08,47,reviewed,us,us
2021-01-22T07:57:11.693Z,13.6855,120.7777,190.08,4.2,mb,,115,8.093,0.55,us,us6000dcy3,2021-04-13T17:06:09.040Z,"10 km WNW of Tingloy, Philippines",earthquake,15.6,9.8,0.115,21,reviewed,us,us
2021-01-22T01:54:26.502Z,13.5635,119.2868,10,4.7,mb,,112,20.126,0.51,us,us7000d29t,2021-04-13T17:07:02.040Z,Philippine Islands region,earthquake,12.7,1.9,0.099,31,reviewed,us,us
